provider,name,stock,price,link
Amazon,Consola PlayStation 5 Edición Digital - Standard E,Hay Stock,"$11,499.00",https://www.amazon.com.mx/Consola-PlayStation-Edici%C3%B3n-Digital-Standard/dp/B08H71TWDY/ref=sr_1_1?__mk_es_MX=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=sony+playstation+5&qid=1628705370&sr=8-1
Amazon,Consola PlayStation 5 - Standard Edition,Hay Stock,"$13,999.00",https://www.amazon.com.mx/Consola-PlayStation-5-Standard-Edition/dp/B08H6SBB2R/ref=sr_1_2?__mk_es_MX=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=sony+playstation+5&qid=1628705370&sr=8-2
